Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
dev,59992092,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,666.44
dev,72789061,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,666.45
non-prod,68266377,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,669.74
dev,41603388,01/11/2023,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,669.81
dev,63014216,01/11/2023,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,674.64
prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,674.85
Innovation,54144176,01/11/2023,Amazon SageMaker more detail 6,eu-west-1,Amazon SageMaker,Amazon,,,SecuroSave,SecuroSave Lite,685.3
non-prod,67530995,01/11/2023,Azure AI Document Intelligence - S0 - Read Pages,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),688.01
dev,71794275,01/11/2023,Document Text Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,696.98
non-prod,61092303,01/11/2023,Translator Text - S1 - Document Characters,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,Global United Kingdon,The Ledger League,699.05
dev,72789061,01/11/2023,Vertex AI: AutoML Structured Data Model Training,asia-southeast1,,GCP,GCP Vertex Ai,,United America,Bank Tank,702.64
non-prod,79438966,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,731.82
non-prod,60584878,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,732.19
prod,67090511,01/11/2023,Object Localization Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,741.47
non-prod,76256059,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),743.83
non-prod,67530995,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),746.69
prod,59992092,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,764.91
non-prod,99457172,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,772.33
dev,71794275,01/11/2023,Document Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,772.45
non-prod,47782817,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,776.54
dev,41603388,01/11/2023,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,784.83
non-prod,47346863,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,785.76
prod,67090511,01/11/2023,Web Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,787.92
non-prod,72981737,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,803.74
dev,45812120,01/11/2023,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,804.61
non-prod,61092303,01/11/2023,Azure AI Document Intelligence - S0 - Pre-built Pages,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,Global United Kingdon,The Ledger League,817.2
dev,89094368,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,Straight Outta Accounts,822.25
non-prod,67530995,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),822.47
prod,67090511,01/11/2023,Web Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,823.6
UAT01,83082779,01/11/2023,Translator Text - S1 - Characters,East Asia::eastasia,,Azure,,Cognitive Services::Translator Text,AE Tech,MC Ledger and the Flow Squad,824.46
non-prod,61092303,01/11/2023,Translator Text - S1 - Characters,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,Global United Kingdon,The Ledger League,830.67
dev,56982163,01/11/2023,Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,831.1
prod,67090511,01/11/2023,Image Properties Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,832.89
prod,67090511,01/11/2023,Document Text Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,836.46
non-prod,63724238,01/11/2023,Translator Text - S2 - Units,North Europe::northeurope,,Azure,,Cognitive Services::Translator Text,TE Tech,Risk Regulators,848.32
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,853.52
non-prod,66082951,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,884.53
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,884.92
non-prod,48347781,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,885.42
dev,87305096,01/11/2023,Vertex AI: AutoML Structured Data Model Training,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,894.56
dev,72789061,01/11/2023,Document Text Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,902.27
prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,906.44
dev,60611044,01/11/2023,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,910.98
non-prod,66082951,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,915.25
dev,73759281,01/11/2023,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,937.65
dev,60213466,01/11/2023,Vertex AI: AutoML Structured Data Model Training,us-east4,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,937.99
prod,60611044,01/11/2023,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,945.28
dev,70359576,01/11/2023,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,955.1
dev,41603388,01/11/2023,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,964.08
prod,63014216,01/11/2023,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,970.2
prod,63724238,01/11/2023,Translator Text - S2 - Units,West Europe::westeurope,,Azure,,Cognitive Services::Translator Text,TE Tech,Risk Regulators,977.11
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,981.61
non-prod,72981737,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,992.68
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,997.46
dev,27041159,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,United America,Excel-lent Performers,998.9
prod,67090511,01/11/2023,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1002.83
prod,67090511,01/11/2023,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1004.25
prod,67090511,01/11/2023,Document Text Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1016.62
prod,20547104,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1028.19
dev,56982163,01/11/2023,Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,1037.64
non-prod,19545164,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,1041.29
dev,56982163,01/11/2023,Text Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,1046.93
prod,11993525,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1054.19
prod,60611044,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1059.14
prod,67090511,01/11/2023,Text Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1059.38
non-prod,45406014,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Run DMC (Direct Money Control),1068.13
non-prod,47782817,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1077.6
prod,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1098.7
dev,71682866,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1111.07
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1113.78
dev,66082951,01/11/2023,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1125.53
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1141.08
dev,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1160.42
prod,20547104,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1165.84
non-prod,82970199,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1166.9
dev,38760834,01/11/2023,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,1177.04
dev,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1180.68
dev,41603388,01/11/2023,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1209.36
prod,67090511,01/11/2023,Web Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1209.62
non-prod,72108536,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,1234.15
non-prod,68266377,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,1237.7
dev,60611044,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1245
non-prod,67530995,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),1252.07
non-prod,19545164,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,1271.29
non-prod,66082951,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1296.35
dev,72789061,01/11/2023,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,1299.98
dev,56982163,01/11/2023,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,1329.25
dev,34485445,01/11/2023,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Accounts Payabros,1331.56
dev,72789061,01/11/2023,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,1336.74
prod,11993525,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1355.97
dev,87305096,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1364.34
dev,71794275,01/11/2023,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,1366.65
prod,67090511,01/11/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1367.46
prod,67090511,01/11/2023,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1377.36
dev,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1381.84
non-prod,66082951,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1395.59
dev,45812120,01/11/2023,Gemini Pro Image Input - Predictions,us-east4,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1401.78
prod,38760834,01/11/2023,Document Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,1413.48
dev,41603388,01/11/2023,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1429.19
non-prod,66082951,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1434.2
non-prod,47782817,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1435.52
non-prod,61092303,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1466.53
non-prod,74852711,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,1485.13
non-prod,47782817,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,1489.79
dev,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1504.6
dev,87305096,01/11/2023,Gemini Pro Image Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1519.51
non-prod,48347781,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1533.19
prod,63014216,01/11/2023,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1544.83
non-prod,12273010,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,1553.97
dev,71682866,01/11/2023,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1556.67
non-prod,74852711,01/11/2023,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,1591.52
