Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
dev,73759281,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2246.78
dev,66082951,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2288.18
dev,66082951,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2315.42
dev,20547104,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2357.76
dev,41603388,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2358.39
dev,41603388,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2367.6
dev,48347781,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2409.03
dev,60611044,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2435.13
dev,75549558,01/11/2023,PaLM Text Bison Input - Predictions,europe-west4,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2455.36
dev,63014216,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2518.15
prod,20547104,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2520.69
dev,63014216,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2528.96
dev,20547104,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2613.02
dev,60611044,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2615.65
dev,63014216,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2616.56
dev,63014216,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2665.23
dev,87305096,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2680.52
prod,11993525,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2792.83
prod,20547104,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2831.69
dev,72449555,01/11/2023,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2836.84
dev,60611044,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2865.91
dev,34485445,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Accounts Payabros,2866.13
dev,75549558,01/11/2023,PaLM Text Bison Input - Predictions,europe-west4,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2867.49
dev,48347781,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2901.57
dev,54555835,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,2911.78
dev,48347781,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2916.12
dev,45812120,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2936.08
dev,87305096,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2945.53
dev,48347781,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2964.36
dev,45812120,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2974.32
prod,11993525,01/11/2023,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2981.69
dev,48347781,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2993.1
dev,63014216,01/11/2023,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3000.77
dev,60213466,01/11/2023,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3024.09
prod,20547104,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3043.25
dev,12273010,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,3079.57
prod,20547104,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3128.99
dev,12273010,01/11/2023,Metadata storage,asia-southeast1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,3136.44
dev,48347781,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3168.99
dev,45812120,01/11/2023,Metadata storage,us-east4,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3218.44
dev,60611044,01/11/2023,Metadata storage,europe-west4,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3223.89
dev,63014216,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3251.11
prod,11993525,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3280.13
dev,87305096,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3289.15
dev,45812120,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3289.2
dev,48347781,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3311.26
dev,69805806,01/11/2023,Metadata storage,europe-west4,,GCP,GCP Vertex Ai,,Treasury,The Money Badgers,3324.61
dev,48347781,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3340.85
dev,60611044,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3356.96
dev,99457172,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3396.78
dev,41603388,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3423.74
dev,48347781,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3425.08
dev,87305096,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3481.11
dev,68329476,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,3487.03
dev,60611044,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3502.04
dev,41603388,01/11/2023,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3575.37
dev,60611044,01/11/2023,Metadata storage,europe-west1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3664.25
prod,60611044,01/11/2023,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3681.07
dev,66082951,01/11/2023,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,3690.39
prod,71682866,01/11/2023,AML Retail Training Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,64832.76
prod,71682866,01/11/2023,AML Commercial Large Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,112832.09
prod,71682866,01/11/2023,AML Commercial Training Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,207295.25
dev,71682866,01/11/2023,AML Retail Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,213264.84
dev,71682866,01/11/2023,AML Commercial Large Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,234078.46
prod,71682866,01/11/2023,AML Retail Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,273708.62
dev,71682866,01/11/2023,AML Retail Training Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,293045.47
prod,71682866,01/11/2023,AML Retail Tuning Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,319547.51
dev,71682866,01/11/2023,AML Commercial Small Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,375692.64
prod,71682866,01/11/2023,AML Commercial Tuning Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,388020.71
dev,71682866,01/11/2023,AML Commercial Training Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,391131.42
dev,71682866,01/11/2023,AML Commercial Tuning Per Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,430555.55
prod,71682866,01/11/2023,AML Commercial Small Registered Party,europe-west2,,GCP,GCP Financial Services,,TE Tech,Risk Regulators,444910.91
dev,12273010,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-north1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search: Search API Request Count - Enterprise,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search: Search API Request Count - Enterprise,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search: Search API Request Count - LLM Add-on,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,12273010,01/12/2023,Vertex AI Search: Search API Request Count - Standard,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,73759281,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-north1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,73759281,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,73759281,01/12/2023,Vertex AI Search and Conversation: Data Index,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,0
dev,37318616,01/12/2023,Vertex AI Search and Conversation: Data Index,us-central1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,0
dev,37318616,01/12/2023,Vertex AI Search and Conversation: Data Index,us-east1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,0
dev,37318616,01/12/2023,Text interactions with Vertex AI Conversation - Chat Experience,us-central1,,GCP,GCP Cloud Dialogflow Api,,AE Tech,Yield Syndicate,0.59
dev,73759281,01/12/2023,Intent Detection Query Textual Sentiment Operations for Enterprise Agents,(not set),,GCP,GCP Cloud Dialogflow Api,,Global United Kingdon,Straight Outta Accounts,0.87
dev,73759281,01/12/2023,Intent Detection Text Query Operations for Enterprise Essentials Agents,(not set),,GCP,GCP Cloud Dialogflow Api,,Global United Kingdon,Straight Outta Accounts,1.16
dev,69161030,01/12/2023,Text query operation for interacting with Dialogflow CX agents,europe-west2,,GCP,GCP Cloud Dialogflow Api,,TE Tech,Risk Regulators,1.43
dev,73759281,01/12/2023,Text query operation for interacting with Dialogflow CX agents,europe-west2,,GCP,GCP Cloud Dialogflow Api,,Global United Kingdon,Straight Outta Accounts,1.48
prod,13131186,01/12/2023,Intent Detection Text Query Operations for Enterprise Essentials Agents,(not set),,GCP,GCP Cloud Dialogflow Api,,TE Tech,Risk Regulators,1.57
prod,71794275,01/12/2023,Intent Detection Text Query Operations for Enterprise Essentials Agents,(not set),,GCP,GCP Cloud Dialogflow Api,,TE Tech,Risk Regulators,1.82
dev,71794275,01/12/2023,Intent Detection Text Query Operations for Enterprise Essentials Agents,(not set),,GCP,GCP Cloud Dialogflow Api,,TE Tech,Risk Regulators,2.12
dev,73759281,01/12/2023,Text query operation for interacting with Dialogflow CX agents,europe-west1,,GCP,GCP Cloud Dialogflow Api,,Global United Kingdon,Straight Outta Accounts,2.17
dev,70359576,01/12/2023,Cloud Speech-to-Text Audio Length Standard,(not set),,GCP,GCP Cloud Speech Api,,AE Tech,Yield Syndicate,17.07
dev,65181238,01/12/2023,Content Classification Operations,(not set),,GCP,GCP Cloud Natural Language,,Global United Kingdon,The Ledger League,
dev,69805806,01/12/2023,Workbench Instances RAM for GCE usage - E2 Instance RAM in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,
dev,56982163,01/12/2023,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,Treasury Foundation,28.82
dev,59323113,01/12/2023,Cloud Speech-to-Text Audio Length Standard,(not set),,GCP,GCP Cloud Speech Api,,Treasury,Treasury Foundation,29.69
dev,45812120,01/12/2023,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,
dev,63014216,01/12/2023,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,
dev,34909342,01/12/2023,Workbench Instances RAM for GCE usage - N1 Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,
dev,82970199,01/12/2023,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,41.59
dev,87305096,01/12/2023,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,
dev,65181238,01/12/2023,Language Detection Operations,(not set),,GCP,GCP Cloud Natural Language,,Global United Kingdon,The Ledger League,
dev,70359576,01/12/2023,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,51.1
prod,67090511,01/12/2023,Web Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,56.44
dev,69805806,01/12/2023,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,The Money Badgers,56.75
prod,67090511,01/12/2023,Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,57.61
prod,67090511,01/12/2023,Image Properties Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,58.02
dev,65181238,01/12/2023,Sentiment Analysis Operations,(not set),,GCP,GCP Cloud Natural Language,,Global United Kingdon,The Ledger League,
prod,67090511,01/12/2023,Web Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,63.33
dev,65181238,01/12/2023,Entity Analysis Operations,(not set),,GCP,GCP Cloud Natural Language,,Global United Kingdon,The Ledger League,
dev,73997356,01/12/2023,AutoML Content Classification Model Deployment for AutoML Natural Language or Vertex AI,us-central1,,GCP,GCP Cloud Natural Language,,United America,Margin Masters,
dev,50666767,01/12/2023,Notebooks CPU Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,
dev,82970199,01/12/2023,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,73.55
dev,72112887,01/12/2023,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,TE Tech,The Forecast Foundary,76.87
dev,87305096,01/12/2023,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,
dev,34909342,01/12/2023,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,
dev,91273006,01/12/2023,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,
dev,34909342,01/12/2023,Workbench Instances CPU for GCE usage - E2 Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,
dev,69805806,01/12/2023,Workbench Instances CPU for GCE usage - N2 Instance Cores in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,
dev,60611044,01/12/2023,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,
dev,89094368,01/12/2023,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,Straight Outta Accounts,118.21
dev,71682866,01/12/2023,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,137.42
dev,60611044,01/12/2023,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,140.11
